date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg
2022-03-17,California,State,Mu,0.0,0.0,0.0,0.0
2022-03-17,California,State,Gamma,0.0,0.0,0.0,0.0
2022-03-17,California,State,Beta,0.0,0.0,0.0,0.0
2022-03-17,California,State,Other,1.0,0.35,0.42857142857,0.152284263959
2022-03-18,California,State,Other,1.0,0.32,0.42857142857,0.156412930136
2022-03-18,California,State,Lambda,0.0,0.0,0.0,0.0
2022-03-18,California,State,Total,317.0,100.0,274.0,100.0
2022-03-18,California,State,Omicron,316.0,99.68,273.28571428571,99.739311783107
2022-03-18,California,State,Beta,0.0,0.0,0.0,0.0
2022-03-18,California,State,Delta,0.0,0.0,0.28571428571,0.104275286757
2022-03-18,California,State,Mu,0.0,0.0,0.0,0.0
2022-03-18,California,State,Gamma,0.0,0.0,0.0,0.0
2022-03-18,California,State,Alpha,0.0,0.0,0.0,0.0
2022-03-18,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-03-19,California,State,Total,244.0,100.0,278.85714285714,100.0
2022-03-19,California,State,Gamma,0.0,0.0,0.0,0.0
2022-03-19,California,State,Other,1.0,0.41,0.57142857142,0.204918032787
2022-03-19,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-03-19,California,State,Alpha,0.0,0.0,0.0,0.0
2022-03-19,California,State,Lambda,0.0,0.0,0.0,0.0
2022-03-19,California,State,Beta,0.0,0.0,0.0,0.0
2022-03-19,California,State,Mu,0.0,0.0,0.0,0.0
2022-03-19,California,State,Omicron,243.0,99.59,278.14285714285,99.743852459016
2022-03-19,California,State,Delta,0.0,0.0,0.14285714285,0.051229508197
2022-03-20,California,State,Mu,0.0,0.0,0.0,0.0
2022-03-20,California,State,Delta,0.0,0.0,0.14285714285,0.05149330587
2022-03-20,California,State,Gamma,0.0,0.0,0.0,0.0
2022-03-20,California,State,Alpha,0.0,0.0,0.0,0.0
2022-03-20,California,State,Beta,0.0,0.0,0.0,0.0
2022-03-20,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-03-20,California,State,Total,189.0,100.0,277.42857142857,100.0
2022-03-20,California,State,Omicron,188.0,99.47,276.71428571428,99.742533470649
2022-03-20,California,State,Lambda,0.0,0.0,0.0,0.0
2022-03-20,California,State,Other,1.0,0.53,0.57142857142,0.205973223481
2022-03-21,California,State,Beta,0.0,0.0,0.0,0.0
2022-03-21,California,State,Total,442.0,100.0,289.42857142857,100.0
2022-03-21,California,State,Mu,0.0,0.0,0.0,0.0
2022-03-21,California,State,Omicron,442.0,100.0,288.71428571428,99.753208292201
2022-03-21,California,State,Delta,0.0,0.0,0.14285714285,0.04935834156
2022-03-21,California,State,Other,0.0,0.0,0.57142857142,0.197433366239
2022-03-21,California,State,Gamma,0.0,0.0,0.0,0.0
2022-03-21,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-03-21,California,State,Lambda,0.0,0.0,0.0,0.0
2022-03-21,California,State,Alpha,0.0,0.0,0.0,0.0
2022-03-22,California,State,Other,0.0,0.0,0.57142857142,0.183739090492
2022-03-22,California,State,Beta,0.0,0.0,0.0,0.0
2022-03-22,California,State,Alpha,0.0,0.0,0.0,0.0
2022-03-22,California,State,Mu,0.0,0.0,0.0,0.0
2022-03-22,California,State,Lambda,0.0,0.0,0.0,0.0
2022-03-22,California,State,Omicron,409.0,100.0,310.42857142857,99.816260909508
2022-03-22,California,State,Gamma,0.0,0.0,0.0,0.0
2022-03-22,California,State,Delta,0.0,0.0,0.0,0.0
2022-03-22,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-03-22,California,State,Total,409.0,100.0,311.0,100.0
2022-03-23,California,State,Delta,0.0,0.0,0.0,0.0
2022-03-23,California,State,Mu,0.0,0.0,0.0,0.0
2022-03-23,California,State,Omicron,270.0,100.0,307.57142857142,99.814557255447
2022-03-23,California,State,Gamma,0.0,0.0,0.0,0.0
2022-03-23,California,State,Total,270.0,100.0,308.14285714285,100.0
2022-03-23,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-03-23,California,State,Beta,0.0,0.0,0.0,0.0
2022-03-23,California,State,Other,0.0,0.0,0.57142857142,0.185442744553
2022-03-23,California,State,Lambda,0.0,0.0,0.0,0.0
2022-03-23,California,State,Alpha,0.0,0.0,0.0,0.0
2022-03-24,California,State,Alpha,0.0,0.0,0.0,0.0
2022-03-24,California,State,Beta,0.0,0.0,0.0,0.0
2022-03-24,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-03-24,California,State,Delta,1.0,0.29,0.14285714285,0.045146726862
2022-03-24,California,State,Omicron,343.0,99.71,315.85714285714,99.819413092551
2022-03-24,California,State,Lambda,0.0,0.0,0.0,0.0
2022-03-24,California,State,Other,0.0,0.0,0.42857142857,0.135440180587
2022-03-24,California,State,Mu,0.0,0.0,0.0,0.0
2022-03-24,California,State,Total,344.0,100.0,316.42857142857,100.0
2022-03-24,California,State,Gamma,0.0,0.0,0.0,0.0
2022-03-25,California,State,Omicron,277.0,100.0,310.28571428571,99.862068965517
2022-03-25,California,State,Alpha,0.0,0.0,0.0,0.0
2022-03-25,California,State,Beta,0.0,0.0,0.0,0.0
2022-03-25,California,State,Total,277.0,100.0,310.71428571428,100.0
2022-03-25,California,State,Mu,0.0,0.0,0.0,0.0
2022-03-25,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-03-25,California,State,Other,0.0,0.0,0.28571428571,0.091954022989
2022-03-25,California,State,Lambda,0.0,0.0,0.0,0.0
2022-03-25,California,State,Delta,0.0,0.0,0.14285714285,0.045977011494
2022-03-25,California,State,Gamma,0.0,0.0,0.0,0.0
2022-03-26,California,State,Mu,0.0,0.0,0.0,0.0
2022-03-26,California,State,Other,0.0,0.0,0.14285714285,0.04555808656
2022-03-26,California,State,Lambda,0.0,0.0,0.0,0.0
2022-03-26,California,State,Beta,0.0,0.0,0.0,0.0
2022-03-26,California,State,Gamma,0.0,0.0,0.0,0.0
2022-03-26,California,State,Total,264.0,100.0,313.57142857142,100.0
2022-03-26,California,State,Delta,0.0,0.0,0.14285714285,0.04555808656
2022-03-26,California,State,Alpha,0.0,0.0,0.0,0.0
2022-03-26,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-03-26,California,State,Omicron,264.0,100.0,313.28571428571,99.908883826879
2022-03-27,California,State,Beta,0.0,0.0,0.0,0.0
2022-03-27,California,State,Mu,0.0,0.0,0.0,0.0
2022-03-27,California,State,Alpha,0.0,0.0,0.0,0.0
2022-03-27,California,State,Other,0.0,0.0,0.0,0.0
2022-03-27,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-03-27,California,State,Total,244.0,100.0,321.42857142857,100.0
2022-03-27,California,State,Gamma,0.0,0.0,0.0,0.0
2022-03-27,California,State,Lambda,0.0,0.0,0.0,0.0
2022-03-27,California,State,Delta,0.0,0.0,0.14285714285,0.044444444444
2022-03-27,California,State,Omicron,244.0,100.0,321.28571428571,99.955555555556
2022-03-28,California,State,Omicron,429.0,99.77,319.42857142857,99.910634495085
2022-03-28,California,State,Other,1.0,0.23,0.14285714285,0.044682752458
2022-03-28,California,State,Lambda,0.0,0.0,0.0,0.0
2022-03-28,California,State,Gamma,0.0,0.0,0.0,0.0
2022-03-28,California,State,Alpha,0.0,0.0,0.0,0.0
2022-03-28,California,State,Total,430.0,100.0,319.71428571428,100.0
2022-03-28,California,State,Mu,0.0,0.0,0.0,0.0
2022-03-28,California,State,Beta,0.0,0.0,0.0,0.0
2022-03-28,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-03-28,California,State,Delta,0.0,0.0,0.14285714285,0.044682752458
2022-03-29,California,State,Gamma,0.0,0.0,0.0,0.0
2022-03-29,California,State,Total,409.0,100.0,319.71428571428,100.0
2022-03-29,California,State,Lambda,0.0,0.0,0.0,0.0
2022-03-29,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-03-29,California,State,Mu,0.0,0.0,0.0,0.0
2022-03-29,California,State,Omicron,408.0,99.76,319.28571428571,99.865951742627
2022-03-29,California,State,Alpha,0.0,0.0,0.0,0.0
2022-03-29,California,State,Other,0.0,0.0,0.14285714285,0.044682752458
2022-03-29,California,State,Delta,1.0,0.24,0.28571428571,0.089365504915
2022-03-29,California,State,Beta,0.0,0.0,0.0,0.0
2022-03-30,California,State,Mu,0.0,0.0,0.0,0.0
2022-03-30,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-03-30,California,State,Other,4.0,1.02,0.71428571428,0.211685012701
2022-03-30,California,State,Omicron,390.0,98.98,336.42857142857,99.703640982218
2022-03-30,California,State,Total,394.0,100.0,337.42857142857,100.0
2022-03-30,California,State,Delta,0.0,0.0,0.28571428571,0.08467400508
2022-03-30,California,State,Lambda,0.0,0.0,0.0,0.0
2022-03-30,California,State,Alpha,0.0,0.0,0.0,0.0
2022-03-30,California,State,Gamma,0.0,0.0,0.0,0.0
2022-03-30,California,State,Beta,0.0,0.0,0.0,0.0
2022-03-31,California,State,Other,2.0,0.76,1.0,0.30701754386
2022-03-31,California,State,Beta,0.0,0.0,0.0,0.0
2022-03-31,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-03-31,California,State,Alpha,0.0,0.0,0.0,0.0
2022-03-31,California,State,Total,262.0,100.0,325.71428571428,100.0
2022-03-31,California,State,Lambda,0.0,0.0,0.0,0.0
2022-03-31,California,State,Gamma,0.0,0.0,0.0,0.0
2022-03-31,California,State,Mu,0.0,0.0,0.0,0.0
2022-03-31,California,State,Omicron,260.0,99.24,324.57142857142,99.649122807018
2022-03-31,California,State,Delta,0.0,0.0,0.14285714285,0.043859649123
2022-04-01,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-01,California,State,Other,7.0,1.95,2.0,0.592718035563
2022-04-01,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-01,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-01,California,State,Delta,0.0,0.0,0.14285714285,0.04233700254
2022-04-01,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-01,California,State,Total,359.0,100.0,337.42857142857,100.0
2022-04-01,California,State,Gamma,2.0,0.56,0.28571428571,0.08467400508
2022-04-01,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-01,California,State,Omicron,350.0,97.49,335.0,99.280270956816
2022-04-02,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-02,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-02,California,State,Gamma,0.0,0.0,0.28571428571,0.085324232082
2022-04-02,California,State,Omicron,236.0,95.93,331.0,98.848122866894
2022-04-02,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-02,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-02,California,State,Other,10.0,4.07,3.42857142857,1.023890784983
2022-04-02,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-02,California,State,Total,246.0,100.0,334.85714285714,100.0
2022-04-02,California,State,Delta,0.0,0.0,0.14285714285,0.042662116041
2022-04-03,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-03,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-03,California,State,Delta,0.0,0.0,0.14285714285,0.042480883602
2022-04-03,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-03,California,State,Other,5.0,1.97,4.14285714285,1.231945624469
2022-04-03,California,State,Omicron,249.0,98.03,331.71428571428,98.640611724724
2022-04-03,California,State,Total,254.0,100.0,336.28571428571,100.0
2022-04-03,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-03,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-03,California,State,Gamma,0.0,0.0,0.28571428571,0.084961767205
2022-04-04,California,State,Gamma,0.0,0.0,0.28571428571,0.079239302694
2022-04-04,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-04,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-04,California,State,Total,600.0,100.0,360.57142857142,100.0
2022-04-04,California,State,Omicron,595.0,99.17,355.42857142857,98.573692551506
2022-04-04,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-04,California,State,Delta,1.0,0.17,0.28571428571,0.079239302694
2022-04-04,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-04,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-04,California,State,Other,4.0,0.67,4.57142857142,1.267828843106
2022-04-05,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-05,California,State,Other,1.0,0.19,4.71428571428,1.255707762557
2022-04-05,California,State,Omicron,512.0,99.81,370.28571428571,98.630136986301
2022-04-05,California,State,Gamma,0.0,0.0,0.28571428571,0.076103500761
2022-04-05,California,State,Delta,0.0,0.0,0.14285714285,0.038051750381
2022-04-05,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-05,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-05,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-05,California,State,Total,513.0,100.0,375.42857142857,100.0
2022-04-05,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-06,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-06,California,State,Total,562.0,100.0,399.42857142857,100.0
2022-04-06,California,State,Other,0.0,0.0,4.14285714285,1.037195994278
2022-04-06,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-06,California,State,Omicron,562.0,100.0,394.85714285714,98.855507868383
2022-04-06,California,State,Delta,0.0,0.0,0.14285714285,0.035765379113
2022-04-06,California,State,Gamma,0.0,0.0,0.28571428571,0.071530758226
2022-04-06,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-06,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-06,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-07,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-07,California,State,Other,2.0,0.38,4.14285714285,0.94616639478
2022-04-07,California,State,Delta,0.0,0.0,0.14285714285,0.032626427406
2022-04-07,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-07,California,State,Omicron,529.0,99.62,433.28571428571,98.955954323002
2022-04-07,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-07,California,State,Gamma,0.0,0.0,0.28571428571,0.065252854812
2022-04-07,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-07,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-07,California,State,Total,531.0,100.0,437.85714285714,100.0
2022-04-08,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-08,California,State,Delta,0.0,0.0,0.14285714285,0.031123560535
2022-04-08,California,State,Gamma,0.0,0.0,0.0,0.0
2022-04-08,California,State,Total,507.0,100.0,459.0,100.0
2022-04-08,California,State,Omicron,505.0,99.61,455.42857142857,99.221910986617
2022-04-08,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-08,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-08,California,State,Other,2.0,0.39,3.42857142857,0.746965452848
2022-04-08,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-08,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-09,California,State,Gamma,0.0,0.0,0.0,0.0
2022-04-09,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-09,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-09,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-09,California,State,Total,314.0,100.0,468.71428571428,100.0
2022-04-09,California,State,Delta,0.0,0.0,0.14285714285,0.030478512649
2022-04-09,California,State,Omicron,313.0,99.68,466.42857142857,99.512343797623
2022-04-09,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-09,California,State,Other,1.0,0.32,2.14285714285,0.457177689729
2022-04-09,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-10,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-10,California,State,Total,366.0,100.0,484.71428571428,100.0
2022-04-10,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-10,California,State,Gamma,0.0,0.0,0.0,0.0
2022-04-10,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-10,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-10,California,State,Delta,0.0,0.0,0.14285714285,0.029472443266
2022-04-10,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-10,California,State,Omicron,366.0,100.0,483.14285714285,99.675803124079
2022-04-10,California,State,Other,0.0,0.0,1.42857142857,0.294724432655
2022-04-11,California,State,Delta,0.0,0.0,0.0,0.0
2022-04-11,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-11,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-11,California,State,Total,691.0,100.0,497.71428571428,100.0
2022-04-11,California,State,Other,2.0,0.29,1.14285714285,0.229621125144
2022-04-11,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-11,California,State,Gamma,0.0,0.0,0.0,0.0
2022-04-11,California,State,Omicron,689.0,99.71,496.57142857142,99.770378874856
2022-04-11,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-11,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-12,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-12,California,State,Total,546.0,100.0,502.42857142857,100.0
2022-04-12,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-12,California,State,Other,4.0,0.73,1.57142857142,0.312766562411
2022-04-12,California,State,Delta,0.0,0.0,0.0,0.0
2022-04-12,California,State,Gamma,0.0,0.0,0.0,0.0
2022-04-12,California,State,Omicron,542.0,99.27,500.85714285714,99.687233437589
2022-04-12,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-12,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-12,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-13,California,State,Omicron,518.0,99.42,494.57142857142,99.597238204833
2022-04-13,California,State,Total,521.0,100.0,496.57142857142,100.0
2022-04-13,California,State,Delta,0.0,0.0,0.0,0.0
2022-04-13,California,State,Gamma,0.0,0.0,0.0,0.0
2022-04-13,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-13,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-13,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-13,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-13,California,State,Other,3.0,0.58,2.0,0.402761795167
2022-04-13,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-14,California,State,Other,2.0,0.4,2.0,0.407095085781
2022-04-14,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-14,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-14,California,State,Omicron,492.0,99.6,489.28571428571,99.592904914219
2022-04-14,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-14,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-14,California,State,Total,494.0,100.0,491.28571428571,100.0
2022-04-14,California,State,Gamma,0.0,0.0,0.0,0.0
2022-04-14,California,State,Delta,0.0,0.0,0.0,0.0
2022-04-14,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-15,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-15,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-15,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-15,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-15,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-15,California,State,Omicron,528.0,99.81,492.57142857142,99.624386015602
2022-04-15,California,State,Gamma,0.0,0.0,0.0,0.0
2022-04-15,California,State,Total,529.0,100.0,494.42857142857,100.0
2022-04-15,California,State,Delta,0.0,0.0,0.0,0.0
2022-04-15,California,State,Other,1.0,0.19,1.85714285714,0.375613984398
2022-04-16,California,State,Gamma,0.0,0.0,0.0,0.0
2022-04-16,California,State,Omicron,287.0,99.65,488.85714285714,99.62154294032
2022-04-16,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-16,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-16,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-16,California,State,Total,288.0,100.0,490.71428571428,100.0
2022-04-16,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-16,California,State,Other,1.0,0.35,1.85714285714,0.37845705968
2022-04-16,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-16,California,State,Delta,0.0,0.0,0.0,0.0
2022-04-17,California,State,Other,0.0,0.0,1.85714285714,0.405363267852
2022-04-17,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-17,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-17,California,State,Delta,0.0,0.0,0.0,0.0
2022-04-17,California,State,Total,138.0,100.0,458.14285714285,100.0
2022-04-17,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-17,California,State,Omicron,138.0,100.0,456.28571428571,99.594636732148
2022-04-17,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-17,California,State,Gamma,0.0,0.0,0.0,0.0
2022-04-17,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-18,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-18,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-18,California,State,Other,2.0,0.29,1.85714285714,0.405996252342
2022-04-18,California,State,Total,686.0,100.0,457.42857142857,100.0
2022-04-18,California,State,Omicron,684.0,99.71,455.57142857142,99.594003747658
2022-04-18,California,State,Delta,0.0,0.0,0.0,0.0
2022-04-18,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-18,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-18,California,State,Gamma,0.0,0.0,0.0,0.0
2022-04-18,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-19,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-19,California,State,Delta,0.0,0.0,0.0,0.0
2022-04-19,California,State,Gamma,0.0,0.0,0.0,0.0
2022-04-19,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-19,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-19,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-19,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-19,California,State,Other,5.0,0.87,2.0,0.433705080545
2022-04-19,California,State,Total,572.0,100.0,461.14285714285,100.0
2022-04-19,California,State,Omicron,567.0,99.13,459.14285714285,99.566294919455
2022-04-20,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-20,California,State,Other,1.0,0.17,1.71428571428,0.365965233303
2022-04-20,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-20,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-20,California,State,Delta,0.0,0.0,0.0,0.0
2022-04-20,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-20,California,State,Gamma,0.0,0.0,0.0,0.0
2022-04-20,California,State,Total,572.0,100.0,468.42857142857,100.0
2022-04-20,California,State,Omicron,571.0,99.83,466.71428571428,99.634034766697
2022-04-20,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-21,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-21,California,State,Delta,0.0,0.0,0.0,0.0
2022-04-21,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-21,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-21,California,State,Other,1.0,0.22,1.57142857142,0.339715873996
2022-04-21,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-21,California,State,Gamma,0.0,0.0,0.0,0.0
2022-04-21,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-21,California,State,Omicron,452.0,99.78,461.0,99.660284126004
2022-04-21,California,State,Total,453.0,100.0,462.57142857142,100.0
2022-04-22,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-22,California,State,Gamma,0.0,0.0,0.0,0.0
2022-04-22,California,State,Omicron,539.0,99.26,462.57142857142,99.569495694957
2022-04-22,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-22,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-22,California,State,Delta,0.0,0.0,0.0,0.0
2022-04-22,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-22,California,State,Other,4.0,0.74,2.0,0.430504305043
2022-04-22,California,State,Total,543.0,100.0,464.57142857142,100.0
2022-04-22,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-23,California,State,Gamma,0.0,0.0,0.0,0.0
2022-04-23,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-23,California,State,Delta,0.0,0.0,0.0,0.0
2022-04-23,California,State,Other,2.0,0.49,2.14285714285,0.444839857651
2022-04-23,California,State,Omicron,406.0,99.51,479.57142857142,99.555160142349
2022-04-23,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-23,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-23,California,State,Total,408.0,100.0,481.71428571428,100.0
2022-04-23,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-23,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-24,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-24,California,State,Delta,0.0,0.0,0.0,0.0
2022-04-24,California,State,Total,355.0,100.0,512.71428571428,100.0
2022-04-24,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-24,California,State,Other,1.0,0.28,2.28571428571,0.445806631374
2022-04-24,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-24,California,State,Gamma,0.0,0.0,0.0,0.0
2022-04-24,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-24,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-24,California,State,Omicron,354.0,99.72,510.42857142857,99.554193368626
2022-04-25,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-25,California,State,Gamma,0.0,0.0,0.0,0.0
2022-04-25,California,State,Omicron,786.0,99.62,525.0,99.53954496208
2022-04-25,California,State,Delta,0.0,0.0,0.0,0.0
2022-04-25,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-25,California,State,Total,789.0,100.0,527.42857142857,100.0
2022-04-25,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-25,California,State,Other,3.0,0.38,2.42857142857,0.46045503792
2022-04-25,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-25,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-26,California,State,Total,556.0,100.0,525.14285714285,100.0
2022-04-26,California,State,Delta,0.0,0.0,0.0,0.0
2022-04-26,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-26,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-26,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-26,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-26,California,State,Omicron,555.0,99.82,523.28571428571,99.646354733406
2022-04-26,California,State,Gamma,0.0,0.0,0.0,0.0
2022-04-26,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-26,California,State,Other,1.0,0.18,1.85714285714,0.353645266594
2022-04-27,California,State,Omicron,483.0,98.57,510.71428571428,99.471341124096
2022-04-27,California,State,Total,490.0,100.0,513.42857142857,100.0
2022-04-27,California,State,Delta,0.0,0.0,0.0,0.0
2022-04-27,California,State,Gamma,0.0,0.0,0.0,0.0
2022-04-27,California,State,Lambda,0.0,0.0,0.0,0.0
2022-04-27,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-27,California,State,Other,7.0,1.43,2.71428571428,0.528658875904
2022-04-27,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-27,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-27,California,State,Alpha,0.0,0.0,0.0,0.0
2022-04-28,California,State,Gamma,0.0,0.0,0.0,0.0
2022-04-28,California,State,Omicron,439.0,96.91,508.85714285714,99.109627156372
2022-04-28,California,State,Beta,0.0,0.0,0.0,0.0
2022-04-28,California,State,Epsilon,0.0,0.0,0.0,0.0
2022-04-28,California,State,Mu,0.0,0.0,0.0,0.0
2022-04-28,California,State,Delta,0.0,0.0,0.0,0.0
